"autoservicio","comuna","direccion","empresa","precio","region","tipoGasolina","ultimaModificacion"
"false","","AV. PEDRO AGUIRRE CERDA, A. RENDIC 0,Antofagasta","COPEC","940.0","Antofagasta","Gasolina 93","Wed Jun 23 22:44:08 PET 2021"
"false","","Avenida Pedro Aguirre Cerda 10980,Antofagasta","COPEC","940.0","Antofagasta","Gasolina 93","Wed Jun 23 23:44:04 PET 2021"
"false","","Avda. Pedro Aguirre Cerda 10615,Antofagasta","SHELL","940.0","Antofagasta","Gasolina 93","Thu Jun 24 09:58:33 PET 2021"
"false","","Juan Bolívar/Huamachuco 907,Antofagasta","PETROBRAS","940.0","Antofagasta","Gasolina 93","Thu Jun 24 07:52:41 PET 2021"
"false","","PEDRO AGUIRRE CERDA 11315,Antofagasta","PETROBRAS","940.0","Antofagasta","Gasolina 93","Thu Jun 24 08:43:13 PET 2021"
"false","","Avda Pedro Aguirre Cerda 10850,Antofagasta","PETROBRAS","940.0","Antofagasta","Gasolina 93","Thu Jun 24 08:11:08 PET 2021"
"false","","Antonio Rendic 4561,Antofagasta","SHELL","940.0","Antofagasta","Gasolina 93","Thu Jun 24 10:06:29 PET 2021"
"false","","Pedro Aguirre Cerda 8450,Antofagasta","SHELL","940.0","Antofagasta","Gasolina 93","Thu Jun 24 10:08:00 PET 2021"
"false","","Ruta 5 Norte Km. 1398 0,Antofagasta","COPEC","941.0","Antofagasta","Gasolina 93","Thu Jun 24 09:36:46 PET 2021"
"false","","Carmen Alto 1458,Sierra Gorda","COPEC","941.0","Antofagasta","Gasolina 93","Thu Jun 24 00:07:15 PET 2021"
"false","","san martin 525,Mejillones","COPEC","942.0","Antofagasta","Gasolina 93","Thu Jun 24 00:57:00 PET 2021"
"true","","SAN MARTIN ESQ. URIBE 0,Antofagasta","COPEC","943.0","Antofagasta","Gasolina 93","Thu Jun 24 00:03:51 PET 2021"
"false","","RUTA 5 NORTE KM 1351 00,Antofagasta","COPEC","943.0","Antofagasta","Gasolina 93","Thu Jun 24 00:04:37 PET 2021"
"false","","AV. ARGENTINA 1103,Antofagasta","COPEC","943.0","Antofagasta","Gasolina 93","Wed Jun 23 23:48:05 PET 2021"
"false","","AV. EDMUNDO PEREZ ZUJOVIC 4256,Antofagasta","COPEC","943.0","Antofagasta","Gasolina 93","Thu Jun 24 09:00:42 PET 2021"
"false","","AV.REP DE CROACIA (ex EJERCITO) 286,Antofagasta","COPEC","943.0","Antofagasta","Gasolina 93","Thu Jun 24 09:00:05 PET 2021"
"false","","Av. Pedro Edmundo Perez Zujovic 10675,Antofagasta","COPEC","943.0","Antofagasta","Gasolina 93","Thu Jun 24 07:01:55 PET 2021"
"false","","Avda. Gracia 430,Antofagasta","PETROBRAS","943.0","Antofagasta","Gasolina 93","Thu Jun 24 11:13:55 PET 2021"
"false","","Av. Argentina 2802,Antofagasta","PETROBRAS","943.0","Antofagasta","Gasolina 93","Thu Jun 24 02:56:57 PET 2021"
"false","","Héctor Gómez Cobo 0286,Antofagasta","PETROBRAS","943.0","Antofagasta","Gasolina 93","Thu Jun 24 08:45:07 PET 2021"
"false","","Av. Antonio Rendic 6850,Antofagasta","PETROBRAS","943.0","Antofagasta","Gasolina 93","Wed Jun 23 21:22:25 PET 2021"
"false","","Av. Edmundo Pérez Zujovic 5030,Antofagasta","PETROBRAS","943.0","Antofagasta","Gasolina 93","Thu Jun 24 06:32:51 PET 2021"
"false","","Avda. 21 De Mayo/Avda. Argentina 1119,Antofagasta","SHELL","943.0","Antofagasta","Gasolina 93","Thu Jun 24 09:58:23 PET 2021"
"false","","Avda. Argentina/Diaz Gana 1105,Antofagasta","SHELL","943.0","Antofagasta","Gasolina 93","Thu Jun 24 09:55:29 PET 2021"
"false","","Balmaceda 2408,Antofagasta","SHELL","943.0","Antofagasta","Gasolina 93","Thu Jun 24 09:44:43 PET 2021"
"false","","Panamericana Norte Km 1354,Antofagasta","SHELL","943.0","Antofagasta","Gasolina 93","Thu Jun 24 10:14:48 PET 2021"
"false","","AV. 11 DE SEPTIEMBRE 000,Tocopilla","COPEC","946.0","Antofagasta","Gasolina 93","Thu Jun 24 08:46:34 PET 2021"
"false","","Avda. Costanera 0,Tocopilla","SHELL","946.0","Antofagasta","Gasolina 93","Thu Jun 24 10:52:56 PET 2021"
"false","","pedro montt 000,María Elena","COPEC","946.0","Antofagasta","Gasolina 93","Thu Jun 24 08:48:53 PET 2021"
"false","","Diego de Almagro 2547,Calama","COPEC","952.0","Antofagasta","Gasolina 93","Wed Jun 23 23:55:58 PET 2021"
"false","","GRANADEROS 3524,Calama","COPEC","953.0","Antofagasta","Gasolina 93","Thu Jun 24 09:31:59 PET 2021"
"false","","ABAROA 1413,Calama","COPEC","953.0","Antofagasta","Gasolina 93","Thu Jun 24 07:26:02 PET 2021"
"false","","PUNTA DE DIAMANTE S/Nï¿½, SALIDA SUR 000,Calama","COPEC","953.0","Antofagasta","Gasolina 93","Wed Jun 23 23:46:29 PET 2021"
"false","","AV. BALMACEDA 3012,Calama","COPEC","953.0","Antofagasta","Gasolina 93","Wed Jun 23 22:58:46 PET 2021"
"false","","Balmaceda 4450,Calama","PETROBRAS","953.0","Antofagasta","Gasolina 93","Thu Jun 24 08:39:55 PET 2021"
"false","","Av. Miguel Grau 1064,Calama","PETROBRAS","953.0","Antofagasta","Gasolina 93","Thu Jun 24 08:08:51 PET 2021"
"false","","Balmaceda 4539,Calama","SHELL","953.0","Antofagasta","Gasolina 93","Thu Jun 24 13:48:03 PET 2021"
"false","","Avda Ohiggins 234,Calama","SHELL","953.0","Antofagasta","Gasolina 93","Thu Jun 24 15:40:02 PET 2021"
"false","","RUTA 27 INTERSECCION B241 0,San Pedro de Atacama","COPEC","953.0","Antofagasta","Gasolina 93","Thu Jun 24 08:02:40 PET 2021"
"false","","Av. Chorrillos / Latorre 2687,Calama","PETROBRAS","954.0","Antofagasta","Gasolina 93","Thu Jun 24 08:41:14 PET 2021"
"false","","Francisco Bilbao 986,Taltal","PETROBRAS","919.0","Antofagasta","Gasolina 95","Tue Jun 01 16:52:50 PET 2021"
"false","","FRANCISCO BILBAO 101,Taltal","COPEC","944.0","Antofagasta","Gasolina 95","Thu Jun 24 08:03:51 PET 2021"
"false","","PANAMERICANA NORTE KM 1144,Taltal","COPEC","945.0","Antofagasta","Gasolina 95","Thu Jun 24 10:20:38 PET 2021"
"false","","AV. ANGAMOS 0633,Antofagasta","COPEC","965.0","Antofagasta","Gasolina 95","Wed Jun 23 23:29:54 PET 2021"
"false","","AV. ARGENTINA 3211,Antofagasta","COPEC","965.0","Antofagasta","Gasolina 95","Thu Jun 24 08:39:28 PET 2021"
"false","","san martin 525,Mejillones","COPEC","967.0","Antofagasta","Gasolina 95","Thu Jun 24 00:57:00 PET 2021"
"false","","AV. ANTONIO RENDIC 3855,Antofagasta","COPEC","968.0","Antofagasta","Gasolina 95","Thu Jun 24 14:15:49 PET 2021"
"false","","AV. MEJILLONES 4950 ESQ. ILLAPEL 4950,Antofagasta","COPEC","968.0","Antofagasta","Gasolina 95","Wed Jun 23 23:42:34 PET 2021"
"false","","AV. PEDRO AGUIRRE CERDA, A. RENDIC 0,Antofagasta","COPEC","968.0","Antofagasta","Gasolina 95","Wed Jun 23 22:44:08 PET 2021"
"false","","Avenida Pedro Aguirre Cerda 10980,Antofagasta","COPEC","968.0","Antofagasta","Gasolina 95","Wed Jun 23 23:44:04 PET 2021"
"false","","Avda. Pedro Aguirre Cerda 10615,Antofagasta","SHELL","968.0","Antofagasta","Gasolina 95","Thu Jun 24 09:58:33 PET 2021"
"false","","Juan Bolívar/Huamachuco 907,Antofagasta","PETROBRAS","968.0","Antofagasta","Gasolina 95","Thu Jun 24 07:52:41 PET 2021"
"false","","PEDRO AGUIRRE CERDA 11315,Antofagasta","PETROBRAS","968.0","Antofagasta","Gasolina 95","Thu Jun 24 08:43:13 PET 2021"
"false","","Avda Pedro Aguirre Cerda 10850,Antofagasta","PETROBRAS","968.0","Antofagasta","Gasolina 95","Thu Jun 24 08:11:08 PET 2021"
"false","","Antonio Rendic 4561,Antofagasta","SHELL","968.0","Antofagasta","Gasolina 95","Thu Jun 24 10:06:29 PET 2021"
"false","","Pedro Aguirre Cerda 8450,Antofagasta","SHELL","968.0","Antofagasta","Gasolina 95","Thu Jun 24 10:08:00 PET 2021"
"false","","Ruta 5 Norte Km. 1398 0,Antofagasta","COPEC","969.0","Antofagasta","Gasolina 95","Thu Jun 24 09:36:46 PET 2021"
"false","","Carmen Alto 1458,Sierra Gorda","COPEC","969.0","Antofagasta","Gasolina 95","Thu Jun 24 00:07:15 PET 2021"
"true","","SAN MARTIN ESQ. URIBE 0,Antofagasta","COPEC","971.0","Antofagasta","Gasolina 95","Thu Jun 24 00:03:51 PET 2021"
"false","","RUTA 5 NORTE KM 1351 00,Antofagasta","COPEC","971.0","Antofagasta","Gasolina 95","Thu Jun 24 00:04:37 PET 2021"
"false","","AV. ARGENTINA 1103,Antofagasta","COPEC","971.0","Antofagasta","Gasolina 95","Wed Jun 23 23:48:05 PET 2021"
"false","","AV. EDMUNDO PEREZ ZUJOVIC 4256,Antofagasta","COPEC","971.0","Antofagasta","Gasolina 95","Thu Jun 24 09:00:42 PET 2021"
"false","","AV.REP DE CROACIA (ex EJERCITO) 286,Antofagasta","COPEC","971.0","Antofagasta","Gasolina 95","Thu Jun 24 09:00:05 PET 2021"
"false","","Av. Pedro Edmundo Perez Zujovic 10675,Antofagasta","COPEC","971.0","Antofagasta","Gasolina 95","Thu Jun 24 07:01:55 PET 2021"
"false","","Avda. Gracia 430,Antofagasta","PETROBRAS","971.0","Antofagasta","Gasolina 95","Thu Jun 24 11:13:55 PET 2021"
"false","","Av. Argentina 2802,Antofagasta","PETROBRAS","971.0","Antofagasta","Gasolina 95","Thu Jun 24 02:56:57 PET 2021"
"false","","Héctor Gómez Cobo 0286,Antofagasta","PETROBRAS","971.0","Antofagasta","Gasolina 95","Thu Jun 24 08:45:07 PET 2021"
"false","","Av. Antonio Rendic 6850,Antofagasta","PETROBRAS","971.0","Antofagasta","Gasolina 95","Wed Jun 23 21:22:25 PET 2021"
"false","","Av. Edmundo Pérez Zujovic 5030,Antofagasta","PETROBRAS","971.0","Antofagasta","Gasolina 95","Thu Jun 24 06:32:51 PET 2021"
"false","","Avda. 21 De Mayo/Avda. Argentina 1119,Antofagasta","SHELL","971.0","Antofagasta","Gasolina 95","Thu Jun 24 09:58:23 PET 2021"
"false","","Avda. Argentina/Diaz Gana 1105,Antofagasta","SHELL","971.0","Antofagasta","Gasolina 95","Thu Jun 24 09:55:29 PET 2021"
"false","","Balmaceda 2408,Antofagasta","SHELL","971.0","Antofagasta","Gasolina 95","Thu Jun 24 09:44:43 PET 2021"
"false","","AV. 11 DE SEPTIEMBRE 000,Tocopilla","COPEC","974.0","Antofagasta","Gasolina 95","Thu Jun 24 08:46:34 PET 2021"
"false","","Avda. Costanera 0,Tocopilla","SHELL","974.0","Antofagasta","Gasolina 95","Thu Jun 24 10:52:56 PET 2021"
"false","","pedro montt 000,María Elena","COPEC","974.0","Antofagasta","Gasolina 95","Thu Jun 24 08:48:53 PET 2021"
"false","","Diego de Almagro 2547,Calama","COPEC","979.0","Antofagasta","Gasolina 95","Wed Jun 23 23:55:58 PET 2021"
"false","","GRANADEROS 3524,Calama","COPEC","980.0","Antofagasta","Gasolina 95","Thu Jun 24 09:31:59 PET 2021"
"false","","ABAROA 1413,Calama","COPEC","980.0","Antofagasta","Gasolina 95","Thu Jun 24 07:26:02 PET 2021"
"false","","PUNTA DE DIAMANTE S/Nï¿½, SALIDA SUR 000,Calama","COPEC","980.0","Antofagasta","Gasolina 95","Wed Jun 23 23:46:29 PET 2021"
"false","","AV. BALMACEDA 3012,Calama","COPEC","980.0","Antofagasta","Gasolina 95","Wed Jun 23 22:58:46 PET 2021"
"false","","Balmaceda 4450,Calama","PETROBRAS","980.0","Antofagasta","Gasolina 95","Thu Jun 24 08:39:55 PET 2021"
"false","","Av. Miguel Grau 1064,Calama","PETROBRAS","980.0","Antofagasta","Gasolina 95","Thu Jun 24 08:08:51 PET 2021"
"false","","Balmaceda 4539,Calama","SHELL","980.0","Antofagasta","Gasolina 95","Thu Jun 24 13:48:03 PET 2021"
"false","","Avda Ohiggins 234,Calama","SHELL","980.0","Antofagasta","Gasolina 95","Thu Jun 24 15:40:02 PET 2021"
"false","","RUTA 27 INTERSECCION B241 0,San Pedro de Atacama","COPEC","980.0","Antofagasta","Gasolina 95","Thu Jun 24 08:02:40 PET 2021"
"false","","Av. Chorrillos / Latorre 2687,Calama","PETROBRAS","981.0","Antofagasta","Gasolina 95","Thu Jun 24 08:41:14 PET 2021"
"false","","Francisco Bilbao 986,Taltal","PETROBRAS","941.0","Antofagasta","Gasolina 97","Tue Jun 01 16:52:50 PET 2021"
"false","","FRANCISCO BILBAO 101,Taltal","COPEC","966.0","Antofagasta","Gasolina 97","Thu Jun 24 08:03:51 PET 2021"
"false","","PANAMERICANA NORTE KM 1144,Taltal","COPEC","971.0","Antofagasta","Gasolina 97","Thu Jun 24 10:20:38 PET 2021"
"false","","AV. ANGAMOS 0633,Antofagasta","COPEC","989.0","Antofagasta","Gasolina 97","Wed Jun 23 23:29:54 PET 2021"
"false","","AV. ARGENTINA 3211,Antofagasta","COPEC","989.0","Antofagasta","Gasolina 97","Thu Jun 24 08:39:28 PET 2021"
"false","","Av. Antonio Rendic 6850,Antofagasta","PETROBRAS","991.0","Antofagasta","Gasolina 97","Wed Jun 23 21:22:25 PET 2021"
"false","","san martin 525,Mejillones","COPEC","992.0","Antofagasta","Gasolina 97","Thu Jun 24 00:57:00 PET 2021"
"false","","AV. ANTONIO RENDIC 3855,Antofagasta","COPEC","993.0","Antofagasta","Gasolina 97","Thu Jun 24 14:15:49 PET 2021"
"false","","AV. MEJILLONES 4950 ESQ. ILLAPEL 4950,Antofagasta","COPEC","993.0","Antofagasta","Gasolina 97","Wed Jun 23 23:42:34 PET 2021"
"false","","AV. PEDRO AGUIRRE CERDA, A. RENDIC 0,Antofagasta","COPEC","993.0","Antofagasta","Gasolina 97","Wed Jun 23 22:44:08 PET 2021"
"false","","Avenida Pedro Aguirre Cerda 10980,Antofagasta","COPEC","993.0","Antofagasta","Gasolina 97","Wed Jun 23 23:44:04 PET 2021"
"false","","Avda. Pedro Aguirre Cerda 10615,Antofagasta","SHELL","993.0","Antofagasta","Gasolina 97","Thu Jun 24 09:58:33 PET 2021"
"false","","Juan Bolívar/Huamachuco 907,Antofagasta","PETROBRAS","993.0","Antofagasta","Gasolina 97","Thu Jun 24 07:52:41 PET 2021"
"false","","PEDRO AGUIRRE CERDA 11315,Antofagasta","PETROBRAS","993.0","Antofagasta","Gasolina 97","Thu Jun 24 08:43:13 PET 2021"
"false","","Avda Pedro Aguirre Cerda 10850,Antofagasta","PETROBRAS","993.0","Antofagasta","Gasolina 97","Thu Jun 24 08:11:08 PET 2021"
"false","","Antonio Rendic 4561,Antofagasta","SHELL","993.0","Antofagasta","Gasolina 97","Thu Jun 24 10:06:29 PET 2021"
"false","","Pedro Aguirre Cerda 8450,Antofagasta","SHELL","993.0","Antofagasta","Gasolina 97","Thu Jun 24 10:08:00 PET 2021"
"true","","SAN MARTIN ESQ. URIBE 0,Antofagasta","COPEC","995.0","Antofagasta","Gasolina 97","Thu Jun 24 00:03:51 PET 2021"
"false","","RUTA 5 NORTE KM 1351 00,Antofagasta","COPEC","995.0","Antofagasta","Gasolina 97","Thu Jun 24 00:04:37 PET 2021"
"false","","AV. ARGENTINA 1103,Antofagasta","COPEC","995.0","Antofagasta","Gasolina 97","Wed Jun 23 23:48:05 PET 2021"
"false","","AV. EDMUNDO PEREZ ZUJOVIC 4256,Antofagasta","COPEC","995.0","Antofagasta","Gasolina 97","Thu Jun 24 09:00:42 PET 2021"
"false","","AV.REP DE CROACIA (ex EJERCITO) 286,Antofagasta","COPEC","995.0","Antofagasta","Gasolina 97","Thu Jun 24 09:00:05 PET 2021"
"false","","Av. Pedro Edmundo Perez Zujovic 10675,Antofagasta","COPEC","995.0","Antofagasta","Gasolina 97","Thu Jun 24 07:01:55 PET 2021"
"false","","Ruta 5 Norte Km. 1398 0,Antofagasta","COPEC","995.0","Antofagasta","Gasolina 97","Thu Jun 24 09:36:46 PET 2021"
"false","","Avda. Gracia 430,Antofagasta","PETROBRAS","995.0","Antofagasta","Gasolina 97","Thu Jun 24 11:13:55 PET 2021"
"false","","Av. Argentina 2802,Antofagasta","PETROBRAS","995.0","Antofagasta","Gasolina 97","Thu Jun 24 03:01:14 PET 2021"
"false","","Héctor Gómez Cobo 0286,Antofagasta","PETROBRAS","995.0","Antofagasta","Gasolina 97","Thu Jun 24 08:45:07 PET 2021"
"false","","Av. Edmundo Pérez Zujovic 5030,Antofagasta","PETROBRAS","995.0","Antofagasta","Gasolina 97","Thu Jun 24 06:32:51 PET 2021"
"false","","Carmen Alto 1458,Sierra Gorda","COPEC","995.0","Antofagasta","Gasolina 97","Thu Jun 24 00:07:15 PET 2021"
"false","","Avda. 21 De Mayo/Avda. Argentina 1119,Antofagasta","SHELL","996.0","Antofagasta","Gasolina 97","Thu Jun 24 09:58:23 PET 2021"
"false","","Avda. Argentina/Diaz Gana 1105,Antofagasta","SHELL","996.0","Antofagasta","Gasolina 97","Thu Jun 24 09:55:29 PET 2021"
"false","","Balmaceda 2408,Antofagasta","SHELL","996.0","Antofagasta","Gasolina 97","Thu Jun 24 09:44:43 PET 2021"
"false","","Balmaceda 4539,Calama","SHELL","1.0","Antofagasta","Gasolina 97","Thu Jun 24 13:48:03 PET 2021"
"false","","Diego de Almagro 2547,Calama","COPEC","1.001","Antofagasta","Gasolina 97","Wed Jun 23 23:55:58 PET 2021"
"false","","GRANADEROS 3524,Calama","COPEC","1.002","Antofagasta","Gasolina 97","Thu Jun 24 17:09:51 PET 2021"
"false","","ABAROA 1413,Calama","COPEC","1.002","Antofagasta","Gasolina 97","Thu Jun 24 07:26:02 PET 2021"
"false","","PUNTA DE DIAMANTE S/Nï¿½, SALIDA SUR 000,Calama","COPEC","1.002","Antofagasta","Gasolina 97","Wed Jun 23 23:46:29 PET 2021"
"false","","AV. BALMACEDA 3012,Calama","COPEC","1.002","Antofagasta","Gasolina 97","Wed Jun 23 22:58:46 PET 2021"
"false","","Balmaceda 4450,Calama","PETROBRAS","1.002","Antofagasta","Gasolina 97","Thu Jun 24 08:39:55 PET 2021"
"false","","Av. Miguel Grau 1064,Calama","PETROBRAS","1.002","Antofagasta","Gasolina 97","Thu Jun 24 08:08:51 PET 2021"
"false","","Avda Ohiggins 234,Calama","SHELL","1.002","Antofagasta","Gasolina 97","Thu Jun 24 15:40:02 PET 2021"
"false","","RUTA 27 INTERSECCION B241 0,San Pedro de Atacama","COPEC","1.002","Antofagasta","Gasolina 97","Thu Jun 24 08:02:40 PET 2021"
"false","","Av. Chorrillos / Latorre 2687,Calama","PETROBRAS","1.003","Antofagasta","Gasolina 97","Thu Jun 24 08:41:14 PET 2021"
"false","","AV. 11 DE SEPTIEMBRE 000,Tocopilla","COPEC","1.004","Antofagasta","Gasolina 97","Thu Jun 24 08:46:34 PET 2021"
"false","","Avda. Costanera 0,Tocopilla","SHELL","1.004","Antofagasta","Gasolina 97","Thu Jun 24 10:52:56 PET 2021"
"false","","pedro montt 000,María Elena","COPEC","1.004","Antofagasta","Gasolina 97","Thu Jun 24 08:48:53 PET 2021"
"false","","AVENIDA RADOMIRO TOMIC esq DR. RUIZ TAGLE 000,Antofagasta","AUTOGASCO","592.0","Antofagasta","GLP Vehicular","Thu Jun 24 13:35:56 PET 2021"
"false","","FRANCISCO BILBAO 101,Taltal","COPEC","713.0","Antofagasta","Kerosene","Thu Jun 24 08:03:51 PET 2021"
"false","","AV. 11 DE SEPTIEMBRE 000,Tocopilla","COPEC","773.0","Antofagasta","Kerosene","Thu Jun 24 08:46:34 PET 2021"
"false","","GRANADEROS 3524,Calama","COPEC","779.0","Antofagasta","Kerosene","Thu Jun 24 09:31:59 PET 2021"
"false","","ABAROA 1413,Calama","COPEC","779.0","Antofagasta","Kerosene","Thu Jun 24 07:26:02 PET 2021"
"false","","AV. BALMACEDA 3012,Calama","COPEC","779.0","Antofagasta","Kerosene","Wed Jun 23 22:58:46 PET 2021"
"false","","RUTA 27 INTERSECCION B241 0,San Pedro de Atacama","COPEC","779.0","Antofagasta","Kerosene","Thu Jun 24 08:02:40 PET 2021"
"false","","AV. ANTONIO RENDIC 3855,Antofagasta","COPEC","780.0","Antofagasta","Kerosene","Thu Jun 24 14:15:49 PET 2021"
"true","","SAN MARTIN ESQ. URIBE 0,Antofagasta","COPEC","780.0","Antofagasta","Kerosene","Thu Jun 24 00:03:51 PET 2021"
"false","","AV. ARGENTINA 1103,Antofagasta","COPEC","780.0","Antofagasta","Kerosene","Wed Jun 23 23:48:05 PET 2021"
"false","","Avenida Pedro Aguirre Cerda 10980,Antofagasta","COPEC","780.0","Antofagasta","Kerosene","Wed Jun 23 23:44:04 PET 2021"
"false","","Av. Antonio Rendic 6850,Antofagasta","PETROBRAS","786.0","Antofagasta","Kerosene","Wed Jun 23 21:22:25 PET 2021"
"false","","Francisco Bilbao 986,Taltal","PETROBRAS","629.0","Antofagasta","Petroleo Diesel","Tue Jun 01 16:52:50 PET 2021"
"false","","FRANCISCO BILBAO 101,Taltal","COPEC","654.0","Antofagasta","Petroleo Diesel","Thu Jun 24 08:03:51 PET 2021"
"false","","AV. ANGAMOS 0633,Antofagasta","COPEC","661.0","Antofagasta","Petroleo Diesel","Thu Jun 24 09:17:52 PET 2021"
"false","","AV. ARGENTINA 3211,Antofagasta","COPEC","661.0","Antofagasta","Petroleo Diesel","Thu Jun 24 08:39:28 PET 2021"
"false","","PANAMERICANA NORTE KM 1144,Taltal","COPEC","662.0","Antofagasta","Petroleo Diesel","Thu Jun 24 10:20:38 PET 2021"
"false","","AV. ANTONIO RENDIC 3855,Antofagasta","COPEC","663.0","Antofagasta","Petroleo Diesel","Thu Jun 24 14:15:49 PET 2021"
"false","","AV. PEDRO AGUIRRE CERDA, A. RENDIC 0,Antofagasta","COPEC","663.0","Antofagasta","Petroleo Diesel","Fri Jun 25 14:15:58 PET 2021"
"false","","Avenida Pedro Aguirre Cerda 10980,Antofagasta","COPEC","663.0","Antofagasta","Petroleo Diesel","Fri Jun 25 13:26:05 PET 2021"
"false","","Avda. Pedro Aguirre Cerda 10615,Antofagasta","SHELL","663.0","Antofagasta","Petroleo Diesel","Fri Jun 25 12:13:15 PET 2021"
"false","","Antonio Rendic 4561,Antofagasta","SHELL","663.0","Antofagasta","Petroleo Diesel","Thu Jun 24 15:31:20 PET 2021"
"false","","Pedro Aguirre Cerda 8450,Antofagasta","SHELL","663.0","Antofagasta","Petroleo Diesel","Fri Jun 25 11:52:07 PET 2021"
"false","","AV. MEJILLONES 4950 ESQ. ILLAPEL 4950,Antofagasta","COPEC","664.0","Antofagasta","Petroleo Diesel","Wed Jun 23 23:42:34 PET 2021"
"false","","Juan Bolívar/Huamachuco 907,Antofagasta","PETROBRAS","664.0","Antofagasta","Petroleo Diesel","Thu Jun 24 07:52:41 PET 2021"
"false","","PEDRO AGUIRRE CERDA 11315,Antofagasta","PETROBRAS","664.0","Antofagasta","Petroleo Diesel","Thu Jun 24 08:43:13 PET 2021"
"false","","Avda Pedro Aguirre Cerda 10850,Antofagasta","PETROBRAS","664.0","Antofagasta","Petroleo Diesel","Thu Jun 24 08:11:08 PET 2021"
"false","","san martin 525,Mejillones","COPEC","664.0","Antofagasta","Petroleo Diesel","Thu Jun 24 00:57:00 PET 2021"
"false","","Ruta 5 Norte Km. 1398 0,Antofagasta","COPEC","665.0","Antofagasta","Petroleo Diesel","Thu Jun 24 09:36:46 PET 2021"
"false","","Panamericana Norte Km 1354,Antofagasta","SHELL","665.0","Antofagasta","Petroleo Diesel","Thu Jun 24 15:44:11 PET 2021"
"false","","Carmen Alto 1458,Sierra Gorda","COPEC","665.0","Antofagasta","Petroleo Diesel","Thu Jun 24 00:07:15 PET 2021"
"false","","RUTA 5 NORTE KM 1351 00,Antofagasta","COPEC","666.0","Antofagasta","Petroleo Diesel","Thu Jun 24 00:04:37 PET 2021"
"false","","Héctor Gómez Cobo 0286,Antofagasta","PETROBRAS","666.0","Antofagasta","Petroleo Diesel","Fri Jun 25 18:40:23 PET 2021"
"true","","SAN MARTIN ESQ. URIBE 0,Antofagasta","COPEC","667.0","Antofagasta","Petroleo Diesel","Thu Jun 24 00:03:51 PET 2021"
"false","","AV. ARGENTINA 1103,Antofagasta","COPEC","667.0","Antofagasta","Petroleo Diesel","Wed Jun 23 23:48:05 PET 2021"
"false","","AV. EDMUNDO PEREZ ZUJOVIC 4256,Antofagasta","COPEC","667.0","Antofagasta","Petroleo Diesel","Thu Jun 24 09:00:42 PET 2021"
"false","","Av. Pedro Edmundo Perez Zujovic 10675,Antofagasta","COPEC","667.0","Antofagasta","Petroleo Diesel","Thu Jun 24 07:01:55 PET 2021"
"false","","Av. Argentina 2802,Antofagasta","PETROBRAS","667.0","Antofagasta","Petroleo Diesel","Sun Jun 27 02:17:55 PET 2021"
"false","","Avda. 21 De Mayo/Avda. Argentina 1119,Antofagasta","SHELL","667.0","Antofagasta","Petroleo Diesel","Thu Jun 24 15:37:01 PET 2021"
"false","","Avda. Argentina/Diaz Gana 1105,Antofagasta","SHELL","667.0","Antofagasta","Petroleo Diesel","Thu Jun 24 20:49:45 PET 2021"
"false","","Balmaceda 2408,Antofagasta","SHELL","667.0","Antofagasta","Petroleo Diesel","Thu Jun 24 15:26:13 PET 2021"
"false","","Avda. Gracia 430,Antofagasta","PETROBRAS","668.0","Antofagasta","Petroleo Diesel","Thu Jun 24 11:13:55 PET 2021"
"false","","Av. Antonio Rendic 6850,Antofagasta","PETROBRAS","668.0","Antofagasta","Petroleo Diesel","Thu Jun 24 10:20:46 PET 2021"
"false","","Av. Edmundo Pérez Zujovic 5030,Antofagasta","PETROBRAS","668.0","Antofagasta","Petroleo Diesel","Thu Jun 24 06:32:51 PET 2021"
